row ID,row m/z,row retention time,KMRB15070728_neg.mzXML Peak area,KMRB15070723_neg.mzXML Peak area,KMRB16032507_neg.mzXML Peak area,KMRB15070765_neg.mzXML Peak area,KMRB15062619_neg.mzXML Peak area,KMRB15090213_neg.mzXML Peak area,KMRB17070402_neg.mzXML Peak area,KMRB17080804_neg.mzXML Peak area,KMRB15081403_neg.mzXML Peak area,KMRB15031920_neg.mzXML Peak area,KMRB16011417_neg.mzXML Peak area,KMRB16011519_neg.mzXML Peak area,KMRB04050612_neg.mzXML Peak area,KMRB14110709_neg.mzXML Peak area,KMRB18111308_neg.mzXML Peak area,KMRB14091212_neg.mzXML Peak area,KMRB15052235_neg.mzXML Peak area,KMRB15070136_neg.mzXML Peak area,KMRB18042712_neg.mzXML Peak area,KMRB16061604_neg.mzXML Peak area,KMRB15021115_neg.mzXML Peak area,KMRB16051230_neg.mzXML Peak area,KMRB17091811_neg.mzXML Peak area,KMRB15032003_neg.mzXML Peak area,KMRB14101203_neg.mzXML Peak area,KMRB15063021_neg.mzXML Peak area,KMRB15052230_neg.mzXML Peak area,KMRB15071608_neg.mzXML Peak area,KMRB14082260_neg.mzXML Peak area,KMRB16071927_neg.mzXML Peak area,KMRB15080602_neg.mzXML Peak area,KMRB16011521_neg.mzXML Peak area,KMRB15090836_neg.mzXML Peak area,KMRB17061910_neg.mzXML Peak area,KMRB17083132_neg.mzXML Peak area,KMRB16041505_neg.mzXML Peak area,KMRB15102011_neg.mzXML Peak area,KMRB15061217_neg.mzXML Peak area,KMRB14070116_neg.mzXML Peak area,KMRB15090322_neg.mzXML Peak area
4261,813.4022953,7.831081034,0,4.4835,0,5.992,10.8375,9.1805,10.3635,0,0,7.385,278.4156703,6.5875,0,0,5.978,18.816,5.124,0,46.904,14.391,80.724,5.3625,0,8.268,7.0455,0,0,19.0015,34.75,114.1458198,366.8667104,9.2235,12.383,0,22.023,126376.3529,72694.27983,10.76,206.547573,110.751
4262,845.3954378,4.75539537,93.895,18.945,5.3,4.473,5.551,6.42,0,18.732,0,46.41,4.28,5.992,4.28,11.956,20.5975,7.276,6.405,7.395,8.938,3447.499689,0,6.2785,52.236,25.125,15.89663611,13.392,9.2235,13.1455,7.194,75.086,0,33.542,16.53,14.8695,67.6385,556.084,49756.09805,15.2075,38.604,47.515
4263,459.2230517,4.210830952,9.1375,45.4355,11.448,6.206,39.38,4.515,0,8.2875,5.538,7.8435,6.42,0,11.637,55.588,29.455,10.675,4.8875,20.385,20.412,58.422,31.032,38.7535,0,22.997,8.897,14.0075,12.84,10.344,0,44.876,132.7215,28.334,10.6085,12.2265,0,19.36,22263.04687,48.0585,9.372,8.029
4264,207.1223457,1.563256061,0,0,0,0,0,0,0,0,13.05,0,0,0,8.4435,0,0,38.0265,0,0,0,7.378,52.113,4.807,6.3945,0,0,0,0,0,5.525,0,0,0,0,14.688,0,0,45982.97148,0,0,12.582
4265,425.2172895,7.782086,0,5.088,6.345,0,0,6.39,9.5625,0,0,9.073,0,0,5.112,16.456,5.325,12.1125,0,8.228,11.193,118.7377529,0,12.198,0,0,10.011,15.457,0,7.293,19.8135,25.704,0,92.234,0,332.2424688,24.032,211.888,32010.6241,26.362,0,65.799
4266,371.3156885,18.49150556,76.375,66.6,105.735,27.14,35.4,0,57.505,95.58,0,185.5,44.4,0,245.44,76.7,123.9,0,384.7567078,1283.221459,0,0,0,0,0,110.45,177.725,45.03,245.1095612,278.4161169,59.36,111.265,349.28,108.56,4797.346111,249.2780753,156.275,0,144170.3252,84644.62805,217.29,85.56
4267,363.2008482,1.863638636,10.0345,11.18,0,7.1775,0,0,0,4.32,0,9.46,4.2465,11.232,12.96,7.6125,0,60.85,0,0,40.4085,7.1445,13.9675,30.2075,10.4105,10.2225,12.8915,0,0,4.5255,0,0,0,11.3715,0,8.64,0,19.7925,35026.73376,0,0,0
4268,347.2070666,2.788642754,0,11.475,0,0,7.47,3.897,0,11.265,12.6555,0,0,0,8.8355,19.656,5.577,0,0,11.388,181.5790025,0,0,22.42,36.945,30.646,32.31,0,7.4725,15.155,15.6455,26.055,0,83.9475,0,0,9.867,12.98,33350.92949,15.91,0,0
4269,349.2211965,3.252259375,0,0,0,7.128,0,0,0,0,5.148,0,12.984,0,25.806,3.879,0,27.9155,0,0,545.4211962,0,0,28.055,0,0,6.555,0,4.5045,4.741,10.028,4.6935,0,0,8.62,0,0,0,20145.91342,14.24975674,0,0
4270,459.2239581,3.447135648,5.3375,6.405,10.0845,4.719,8.7125,19.826,0,21.45,0,12.75,5.0025,6.665,22.385,204.4275714,21.028,51.2715,7.8625,40.161,92.85707556,30.388,30.044,19.76147913,41.03133926,63.18,13.298,9.8325,6.864,8.3655,0,81.538,77.5925,188.4345,14.472,21.939,0,21.66,16729.69242,10.71,8.48,9.482
4271,209.1023427,1.285773333,0,0,0,0,0,0,0,0,0,22.017,0,11.02,0,0,0,0,0,0,0,60.2095,0,54.556,0,0,0,56.488,15.008,0,0,0,0,0,33.693,0,0,0,98424.80755,0,44.628,45.03
4272,445.2068878,2.428463248,4.26,18.5745,7.062,85.2525,16.692,8.8765,48.256,8.189,13.299,8.7535,11.7395,8.78,42.38,22.554,24.656,8.68,10.427,6.7425,29.4368114,38.592,18.312,72.488,15.4,71.34966846,53.6875,30.78,8.3655,16.425,37.2255,15.68,89.5575,66.276,36.516,0,20.0165,21.462,39041.51493,20.2825,18.277,22.412
4273,335.2072841,2.466188095,0,36.642,8.307,0,0,4.9795,0,0,19.5195,0,0,0,39.786,72.02,9.526,6.076,0,0,0,0,0,7.26,14.365,8.4825,23.716,7.6825,0,0,7.227,14.7945,24.725,76.506,0,0,0,7.446,14316.65799,7.0455,6.832,0
4274,928.556813,9.847984667,5.1,7.225,7.4375,0,53.482,0,8.229,21.692,12.0555,0,8.037,43.74,4.653,0,0,7.844,0,7.844,0,0,10.65,0,0,6.36,8.094,0,6.816,9.752,10.9395,0,16.05,0,17.622,9.585,5.538,1155.41485,14756.18858,82.81,0,0
4275,410.2161552,4.371464286,21.48,0,24.138,9.798,0,6.6185,39.358,7.259,7.918,15.293,17.6485,0,7.49,0,4.4835,10.296,7.686,5.256,16.863,12.682,14.19,13.23,14.79,31.2375,13.7655,8.208,10.058,17.273,72.5175,0,15.588,8.658,10.512,10.486,34.446,1403.301352,13525.94614,37.6,10.775,9.331
4276,427.1962826,4.31957451,5.512,8.3265,4.8645,0,0,7.881,8.2485,0,9.1375,7.65,0,9.416,8.189,11.984,12.383,14.62,10.625,0,24.518,39.618,7.704,17.36,5.886,21.7,46.4725,7.128,12.1695,9.2665,41.984,25.474,90.11548471,46.81863519,17.1825,7.4725,0,109.1144907,15562.18416,52.925,27.3385,25.23
4277,887.6388089,15.91552821,32.751,0,42.98,34.32,47.463,0,0,0,0,8.385,13.936,847.9259395,16.095,38.976,0,624.5027905,854.7333251,1014.093213,107.6092861,15.5875,78.386,1700.761734,26.6135,0,0,69.7205,22.017,541.4278499,49.88,0,1826.0942,1694.67343,41.526,0,0,0,10414.44436,15431.07352,0,0
4278,451.1926474,4.615033333,3.816,0,0,7.918,6.405,7.293,8.904,7.65,11.66,15.666,11.984,11.502,15.473,17.976,0,7.259,10.625,19.71,13.17,1937.733278,12.84,7.595,8.9175,14.904,12.8325,5.7915,13.5,12.441,93.0165,11.44,36.504,12.1,10.44,225.1696295,73.08,426.4695,13494.18575,13.7025,14.405,77.529
4279,459.2232659,3.248569737,13.3875,10.0575,27.495,19.6105,16.0125,25.37,3.852,6.405,3.87,12.75,8.76,5.577,6.062,108.0689496,31.629,51.2715,18.35337354,11.075,92.85707556,312.476,30.044,6.118,126.072,13.7025,13.298,9.8325,5.978,22.184,0,81.538,77.5925,448.9000449,7.74,31.0835,0,169.9315234,6132.867863,20.33,11.236,7.327
4280,363.2385069,3.417328788,6.8,8.2875,0,0,0,4.5255,19.26,38.514,11.154,7.632,0,0,24.21,6.665,5.778,0,36.736,0,11090.63975,18.6615,0,0,0,6.944,21.146,0,8.733,10.1755,12.5235,18.0245,0,0,0,0,0,16.74,6635.078779,8.815,0,0
4281,431.2058092,10.00107609,6.752,8.075,0,0,0,8.928,0,0,0,0,11.502,25.56,0,9.2875,8.651,0,0,0,0,107.7514912,9.284,12.1695,6.9795,15.624,0,0,36.554,17.384,5.538,0,5.538,6.36,14.616,14.5665,8.56,29093.67769,28775.72003,0,0,81.464
4282,445.2054555,3.804395726,9.6525,14.45,16.827,44.1,34.944,15.652,10.224,8.774,7.49,44.014,21.9675,13.76,14.3715,13.76,5.148,24.725,15.9,20.056,20.5935,64.88613135,23.5935,115.968,29.784,14.539,50.808,10.005,11.395,34.1755,90.8985,25.9155,33.132,52.23445862,0,9.202,40.2105,17.6,24525.90805,17.2320249,8.3265,9.7425
4283,333.2286265,3.946676667,0,0,13.4505,0,0,0,6.996,4.473,0,0,9.2665,0,0,0,0,0,0,0,34.398,7.293,0,0,15.498,0,11.362,0,0,0,0,0,0,0,4.5675,0,0,0,7245.849769,0,0,0
4284,193.1074445,2.28832803,15.622,5.964,21.777,0,0,9.592,7.758,9.675,5.3625,17.6385,0,0,16.98150101,21.6459115,13.115,11.99,0,0,41.7335,0,38.39,0,0,12.96,0,0,42.6855,7.5425,0,4.7145,0,0,10.416,4.708,0,0,86360.37992,0,13.0375,0
4285,544.2650951,13.13985885,0,8.268,12.141,6.36,0,0,0,4.26,39.7505,10.3635,0,10.416,15.0625,4.473,121.107,6.148,608.6998864,34.2125,0,9.711,65.61,52.345,0,22.4385,49.64465625,40.299,1835.135641,10.011,5.564,25.0915,204.4850804,20.972,270.4163018,27.95,37.55,0,13374.36519,30851.20892,44.844,225.085
4286,333.2274734,3.844272222,0,0,13.4505,0,6.848,0,0,4.473,0,0,0,0,0,7.52,0,0,0,9.592,34.398,0,0,0,9.198,0,11.362,7.6125,0,0,0,0,0,0,4.5675,0,0,0,4928.753267,14.405,0,0
4287,349.2218882,2.634719444,0,61.5135,0,0,0,0,0,8.151,11.154,23.218,0,0,13.5765,0,0,0,0,0,96.1875,0,26.3375,0,8.9,0,0,9.24,0,0,5.256,8.7945,0,0,0,0,0,0,9311.628423,0,0,0
4288,283.1555261,3.808585648,27.806,9.1805,0,18.618,133.4309636,21.42588757,11.102,11.87552567,21.186,12.1125,0,39.6,22.308,12.96,17.6385,18.06,146.381,67.99752026,245.5458635,27.2145,186.992,23.7075,98.21591003,82.72,39.812,14.17,14.058,515.2694041,0,29.65717993,61.32695801,3941.351891,61.20849121,8.56,0,41.439,7428.245149,20.163,15.0875,64.35125082
4289,209.0813982,2.820302083,14.697,58.795,80.595,17.99801807,7.918,43.43280957,23.865,8.346,5.603,9.5625,476.6164441,16.34,337.1835,181.8015947,20.17118253,22.2995,151.5510251,198.2018683,56.00050525,10.84891754,8.938,77.661,353.5068905,102.2900658,35.97,14.235,11.4215,11.206,67.933,711.5073809,360.9502499,884.01,11.448,25.0915,139.0407715,33.94082764,6969.801735,23.562,41.157,12.351
4290,193.1072663,2.946216667,0,8.346,0,11.61,0,0,0,62.685,0,0,0,0,24.567,32.8425,7.327,0,0,0,0,0,22.336,0,0,15.914,0,0,87.098,0,0,0,0,0,0,8.988,0,0,41159.92969,9.416,7.259,0
4291,379.2329994,2.129561538,0,18.018,0,10.2225,4.945,4.763,34.143,10.965,13.464,3.834,0,0,67.8405,6.076,0,0,0,0,17.456,0,0,0,0,0,0,0,0,0,0,0,0,24.5175,0,0,0,0,7875.113938,0,0,0
4292,659.5482846,17.3806875,0,51.94,0,161.6483325,24.885,151.04,23.6,0,48.1,156.94,0,345.4477826,85.775,0,42.48,332.54,853.5193066,2657.621895,107.38,72.15,231.875,652.6874365,553.33,51.92,88.5,242.45,44.84,716.1242773,184.97,375.4854492,0,820.6152194,547.6,436.4487622,59.2,168.82,7914.459062,42756.50179,0,0
4293,363.2020325,1.782238889,10.0345,11.18,0,7.1775,0,4.557,0,0,0,0,4.2465,11.232,0,0,0,60.85,0,11.935,40.4085,0,0,0,10.4105,10.2225,57.199,0,0,4.5255,0,0,5.886,0,0,0,0,0,7066.184487,0,0,0
4294,449.1799411,3.287761667,14.2375,8.094,16.575,40.7295,8.7535,22.79,12.141,17.8865,10.058,7.276,31.8275,20.33,6.435,18.375,23.9955,13.5765,16.83,6.104,259.8875,300.8743662,62.2035,38.433698,52.1325,90.7485,10.875,8.938,9.416,17.63,34.914,26.42448749,68.65145398,248.6248146,13.536,37.576,14.5055,15.62,6850.212104,12.685,7.455,16.887
4295,193.1072852,3.747153472,9.1375,9.1805,10.248,8.385,23.951,0,0,14.157,8.346,11.448,0,0,33.6735,69.836,12.9,13.696,11.05,15.549,39.5295,0,10.8,0,7.024,66.378,0,8.4825,70.2415,0,0,0,0,146.8038057,0,0,0,0,65551.58598,0,12.2265,7.327
4296,245.0781416,1.007871569,36.7505,35.454,0,32.454,33.32,0,0,44.7885,89.88,238.846,0,107.16,31.057,61.677,103.2386203,52.0555,24.11,26.598,252.876,40.944,88.2425,176.9572652,177.6,75.222,168.131,237.3450396,23.68,182.917,0,288.2277959,72.03,132.1605,78.243,0,93.075,195.5185,5217.25424,12.048,65.285,105.424
4297,666.0584415,18.73383333,92.75,0,51.8,69.62,0,49.56,0,1203.884032,523.425,0,0,146.94,51.94,318.18,342.235,0,192.34,3823.507596,61.36,0,0,82.89,0,44.65,98.315,0,34.075,0,83.925,115.94,146.055,783.3863306,158.64979,495.215,523.11,0,13182.15947,1553.235,186.275,34.22
4298,517.3364226,14.76581354,20.349,0,0,0,0,30.3625,0,0,0,0,0,14.98,0,0,0,0,0,5.136,0,11.214,27.794,0,9.612,0,0,35.828,0,26.2885,0,29.104,7.9365,67.508,0,6.02,0,0,6212.070963,151.3485,64.61140895,0
4299,413.2168248,6.549335714,0,5.7645,11.872,9.844,10.812,0,0,11.9,44.2,16.593,372.4495,42.64479968,14.338,12.993,8.52,10.4125,8.7125,17.8035,45.37995972,62.91356738,12.19257944,7.5425,7.0455,8.346,29.025,30.033,8.7945,15.836,40.932,260.3475,3504.076039,94.76903207,6.6805,0,0,3485296.453,5783.517166,53.19,700.0689515,14863.14949
4300,518.2895755,13.03962821,0,0,17.88,7.844,4.028,0,0,0,0,12.985,0,0,4.24,35.667,8.52,6.36,90.68409552,76.824,5.512,0,0,7.225,0,5.697,24.245,0,21.863,18.656,11.205,0,9.821,209.1793302,15.1585,0,15.05,19.7395,13690.90796,358.4298489,168.0381071,200.4178
4301,427.1959559,3.878898684,6.405,7.632,0,8.7535,8.3655,6.405,10.0815,11.93,9.35,6.36,16.227,8.385,9.438,8.385,6.634,9.867,59.136,122.8665,11.271,1491.808829,19.5,11.362,18.92,25.07,37.191,7.361,7.259,10.344,0,11.713,66.352,156.828,12.096,16.3625,59.6575,378.4234543,10319.35204,15.008,11.102,34.4235
4302,193.1072996,4.299091667,6.5875,12.69,8.46,6.006,8.5,7.242,0,11.128,5.1,14.204,0,11.7975,32.02513617,17.976,8.7535,9.1805,0,0,0,0,112.992,0,0,0,0,9.438,152.8635,0,0,0,0,42.616,19.679,0,0,0,25508.12645,28.461,8.946,0
4303,587.3058964,6.900380476,8.904,14.058,5.124,13.632,0,7.686,8.533,12.084,7.65,9.752,0,11.154,40.41,8.307,0,9.1805,27.82,12.6905,12.255,0,18.404,17.6385,15.975,10.4615,16.731,18.84025562,11.154,11.30729471,57.83269936,5.8455,0,13.65,7.128,51.832,86.2295,128.4079387,2532.554117,47.32,309.180434,698.7559554
4304,193.1078635,4.634855769,8.3265,0,91.188,9.159,0,8.132,8.692,0,0,45.2575,8.3265,11.289,59.7255,91.0875,0,13.16,0,0,16.51530063,6.2495,17.5545,9.6975,0,5.59,0,13.299,71.355,0,0,42.6695,0,81.824,28.62,8.62,0,0,10689.77662,12.8915,22.62,5.9535
4305,552.3288985,11.3171625,22.1225,6.696,18.444,51.312,98.3195,16.074,31.6135,44.7,46.495,0,26.76232568,47.3925,35.3875,57.83655408,32.5125,240.3134443,712.6778018,74.676,8.904,43.56,12.0885,12.2925,22.577,16.112,23.5305,0,129.2483092,10.863,17.507,5.112,304.1878081,226.0248866,178.8645,0,17.0745,313.392,8144.714405,7879.169646,0,55.131
4306,520.304559,16.09227544,0,17.152,0,26.629,0,0,0,0,0,0,0,30.382,17.7045,16.11,0,18.241,93.061,29.58,0,15.5585,0,0,0,47.446,0,0,212.0182947,0,37.8,27.186,0,291.6362951,0,0,0,30.771,14953.15091,92.2845,80.478,186.7224609
4307,429.2103003,3.161540541,7.208,15.5125,6.375,14.256,10.914,20.904,12.354,23.2715,5.805,13.054,15.732,76.755,17.2,15.3715,6.848,19.35,20.116,9.81,235.383,215.271,0,10.293,90.312,72.796,17.52,0,7.259,21.101,8.9995,14.0805,83.14808496,146.1304599,0,16.4395,55.705,25.415,5150.153452,28.656,25.8245,9.7425
4308,447.198415,7.102228495,0,9.35,0,4.25,0,8.2875,5.95,0,0,0,15.1585,5.325,4.675,6.603,28.2315,19.125,9.394,54.5035,5.95,11.529,0,17.382,5.136,9.964,7.525,4.899,17.507,7.276,7.6125,7.74,22.47,45.451,34.84,4.515,0,191.4799294,5028.383358,0,162.7518457,188.8615661
4309,506.2880951,15.92768462,0,0,0,0,15.022,0,0,0,0,0,0,0,83.76,0,0,0,743.476854,24.395,0,22.554,0,0,0,0,24.882,0,1214.116918,0,29.358,59.232,0,1287.533702,0,0,0,0,17951.09793,366.114,0,95.421
4310,347.2072305,2.553702899,12.626,17.262,0,14.4385,0,0,0,10.486,6.912,0,78.693,0,8.189,19.656,0,5.22,0,7.227,63.778,0,6.54,22.42,15.216,21.4335,9.8775,0,0,8.8355,7.008,26.055,0,102.921,0,0,0,8.979,5897.3181,17.5545,0,0
4311,193.107612,5.111035507,12.665,12.665,56.943,4.708,15.549,0,7.225,0,9.159,8.48,0,14.174,30.03,21.07,7.259,10.675,0,13.298,0,15.123,105.462,0,0,27.584,0,0,101.472679,17.952,44.784,0,0,44.864,9.789,0,0,0,5070.347356,0,0,0
4312,441.2085458,7.126626282,0,11.05,7.208,8.2875,9.9875,0,0,6.832,6.996,6.5875,0,4.494,0,7.259,21.5295,0,10.437,0,0,21.2505,7.029,35.92,0,13.8195,28.0875,0,4.28,12.412,6.928,9.6975,41.0485,51.71284921,0,310.184,0,50.382,4172.992843,0,0,142.875
4313,411.2007233,6.980831944,4.452,0,0,5.778,6.1915,0,0,0,7.242,0,14.945,0,45.5175,23.419,0,8.5,0,11.583,7.029,131.4764067,0,11.5845,0,0,9.504,26.18,7.47,0,6.3075,12.4245,42.85,101.5217496,0,8.151,0,5345.02487,2156.924376,42.882,0,43.225
4314,409.1850766,4.265681532,9.5175,135.6435,11.844,11.956,8.904,20.2825,7.208,25.773,0,21.34,32.475,6.006,54.7875,35.44448798,15.2295,15.549,0,12.264,36.579,16.827,25.8,9.982,11.826,38.831,16.68655035,7.344,6.88,44.672,41.503,14.08,16.2,11.907,5.629,6.1915,0,22.1,2080.897261,10.556,8.988,46.02383832
4315,393.1917734,7.353230556,16.9035,9.775,10.6,8.346,11.448,7.844,10.176,0,0,19.623,10.812,23.8,11.984,49.5615,25.5045,13.78,18.625,14.766,29.133,267.0415,16.8625,21.07,24.2125,16.785,28.836,0,8.946,38.924,0,5.172,13.4655,11.637,9.63,14.03257324,16.1465,12244.25578,1002.906297,53.439,110.856,323.0456788
4316,377.2172729,2.098886111,0,68.6,0,16.709,39.109,8.227,7.74,15.768,10.392,0,0,0,44.28,0,6.264,10.1755,0,0,17.985,16.1895,21.266,0,12.597,14.355,26.22,0,11.61,446.9587025,9.219,0,3.924,16.37301025,0,0,0,31.801,3297.029112,15.3545,0,0
4317,193.1066874,4.399942361,8.946,0,91.188,0,8.5,7.242,0,21.4,5.978,12.309,8.988,11.7975,39.35213617,17.976,8.7535,9.1805,0,0,11.799,9.1805,112.992,0,0,21.084,0,10.5105,89.75715137,0,0,0,0,42.616,19.679,0,0,0,7274.486404,10.584,7.0785,0
4318,193.1077277,5.007704938,12.665,12.665,8.2875,11.3155,15.549,0,7.225,21.0375,13.8775,8.48,0,13.464,30.03,21.07,7.259,12.626,0,13.298,15.042,0,105.462,14.289,0,27.584,0,0,101.472679,17.952,44.784,0,0,7.463,9.789,0,0,7.04,5028.488838,0,70.47,0
4319,333.2444433,15.86929067,0,24.0975,0,0,0,0,0,0,90.4885,0,0,24.1425,0,0,24.16,160.95,1229.262365,1386.830743,0,89.89435925,69.1275,0,36.912,0,122.8,22.295,50.184,74.42,29.358,0,146.531,223.8543362,23.4945,63.529,47.668,99.7377816,4170.752301,2624.898819,158.44,89.808
4320,193.1069716,4.480387037,8.946,0,91.188,9.159,8.5,8.132,7.208,21.4,5.978,12.309,8.988,11.7975,59.7255,69.42,0,7.686,0,0,11.799,9.1805,17.5545,0,0,21.084,0,13.299,89.75715137,10.125,0,42.6695,0,24.3675,4.34,0,0,0,1082.271501,10.584,7.0785,0
4321,293.1787295,14.4925275,91.8235,167.5843613,684.7630988,162.864394,39.479,50.196,30.11639085,105.633,21.894,30.0715,55.89,22.962,1715.4786,1149.164917,312.18055,43.788,2312.708886,372.9495,57.6505,29.904,26.725,116.5584814,45.39,25.44,1117.41705,59.0985,575.0298973,76.143,51.445,39.055,579.6149689,608.8704031,22.9515,148.3195,48.1665,133.848,3055.674624,178.935,984.2045,44.696
4322,349.1328021,2.239984583,31.03,15.1765,27.846,28.911198,6.634,19.485,12.499,16.416,11.583,72.252,60.477,16.3558699,428.689,50.478,41.272,9.7875,13.482,17.222,182.1370276,209.3310216,12.4545,55.432,1193.820459,66.402,24.528,59.4,12.012,18.3175,42.616,307.7653438,51.8745,186.5328048,14.235,4.922,41.10016846,126.4054175,2369.814393,11.7975,8.094,135.809
4323,193.1076813,5.220880159,5.3125,0,56.943,4.708,6.148,9.5625,7.225,0,9.159,0,0,14.174,30.03,21.07,10.32,12.309,0,10.246,0,15.123,105.462,0,0,12.47,0,0,159.666,0,44.784,0,0,44.864,9.789,0,0,0,2151.775179,0,0,0
4324,603.3036797,4.427746078,7.242,0,0,8.967,9.9875,19.712,0,4.25,5.7375,9.4730448,17.671,0,12.255,5.3625,0,0,8.952,6.7735,20.02,7.242,17.803,5.616,81.7245,10.8,32.0725,21.168,43.337,11.583,5.232,12.176,10.179,20.24,10.44,14.7315,20.664,18.95,2925.486945,33.088,7.1155,18.321
4325,193.1070057,4.947361111,8.733,12.665,5.076,9.798,15.549,16.90352936,7.225,21.0375,13.8775,8.48,0,6.375,28.248,64.063,0,12.626,0,13.298,15.042,0,0,14.289,0,27.584,0,0,101.472679,26.02858752,3.915,0,21.6225,7.463,8.897,0,0,7.04,19593.19813,0,70.47,0
4326,571.3134232,7.642653472,0,0,6.1335,10.625,0,8.268,0,4.473,0,0,0,5.7645,7.49,0,0,5.3125,33.1705,0,60.032,5.325,11.532,8.7535,8.307,0,0,5.978,6.832,11.3155,132.1255896,0,76.888,5.136,0,27.2595,0,0,1279.032726,31.41539137,338.9381079,1273.867492
4327,397.3327558,18.42679861,0,169.7953125,21.15,0,0,48.38,0,29.375,29.375,62.54,0,79.06,0,72.345,76.7,0,165.285,66.78,0,49.56,0,312.8757324,0,30.68,154.34,55.65,66.975,64.9,0,94.99,0,0,37.76,91.24021606,132.98,0,8706.594673,32382.67574,0,0
4328,193.1077078,5.344640833,5.3125,0,8.883,4.708,6.88,9.5625,7.0125,5.936,9.159,7.455,0,14.174,52.29,61.944,10.32,7.704,0,0,0,15.123,0,0,11.664,12.47,0,0,159.666,0,20.652,0,0,0,0,0,0,0,7154.241278,0,0,0
4329,520.2995221,16.11279074,0,42.88,0,17.7705,0,0,9.657,0,0,0,0,30.382,17.7045,0,0,0,83.94,20.925,0,0,0,35.7,0,47.446,0,0,212.0182947,0,67.9525,0,32.604,73.7745,0,0,0,30.771,3486.269901,398.439,210.8015,230.9595
4330,520.3024326,16.15874271,0,33.387,0,26.629,0,0,0,0,0,0,0,30.382,47.8375,16.11,0,0,83.94,20.925,0,15.5585,0,0,0,47.446,0,0,212.0182947,0,37.8,0,0,274.8962951,0,0,0,30.771,3191.841703,231.2205,210.8015,0
4331,603.3015504,4.493302315,7.242,20.631,7.225,5.7375,9.9875,19.712,14.271,8.268,5.7375,9.1805,17.671,9.585,10.535,16.34946136,64.368,8.3655,26.215,14.1685,20.02,7.242,15.622,5.616,7.1775,9.936,32.0725,21.168,10.058,11.583,0,12.176,0,66.666,10.44,25.9405,0,16.575,883.1670508,33.088,0,30.32
4332,587.3053927,6.944288095,7.0125,14.98,5.124,13.632,9.585,7.686,8.533,10.4615,5.088,12.5375,0,11.154,40.41,8.307,0,9.1805,31.36,10.725,12.255,0,18.404,17.6385,15.975,10.4615,16.731,18.84025562,11.154,11.30729471,26.72213647,89.5,0,13.65,16.544,51.832,86.2295,128.4079387,1859.267938,47.32,309.180434,0
4333,587.3067517,6.987563063,8.904,14.98,3.816,13.632,9.585,7.686,8.533,12.084,16.9575,12.5375,0,11.154,9.724,8.307,0,11.102,27.82,10.725,12.255,7.881,18.404,17.6385,15.975,10.4615,16.731,8.346,11.154,11.30729471,26.72213647,89.5,0,13.65,16.544,9.2665,86.2295,128.4079387,2464.847872,135.8805,864.806791,1057.275146
4334,603.303709,4.390721759,7.242,6.36,0,8.967,9.9875,19.712,0,4.25,5.7375,9.4730448,17.671,0,12.255,5.3625,7.062,3.87,7.704,6.7735,20.02,8.151,0,5.616,81.7245,10.8,32.0725,21.168,10.058,11.583,5.232,12.176,10.179,20.24,10.44,14.7315,20.664,18.95,4327.556474,33.088,15.1065,18.321
4335,393.1932536,7.394410952,7.881,0,10.6,14.002,6.572,11.076,14.628,0,5.724,19.623,10.812,7.0455,11.984,0,25.5045,4.664,11.9,27.676,29.133,267.0415,38.584,20.022,24.2125,16.785,13.206,0,8.946,9.202,0,14.98,71.5965,11.637,9.63,14.03257324,16.1465,5297.419238,2132.503786,53.439,110.856,147.203
4336,239.113119,1.3285075,0,0,113.521,80.195,14.553,0,0,0,0,0,0,13.88667741,75.733,27.025,0,48.06,0,14.014,309.7703479,0,0,0,0,78.5785,21.62,27.6,25.192,22.949,0,24.48,23.034,0,0,0,70.93226721,40.836,5619.627427,0,22.439,0
4337,504.2685065,13.06210909,9.3125,10.6,10.3635,40.4335,16.39,16.74,18.575,0,24.343,0,0,5.964,10.863,110.8364996,0,9.752,80.08521118,35.66900854,4.664,19.716,76.545,44.538,22.29,9.328,18.19,0,23.485,11.984,79.645,95.1295,11.475,2251.9065,13.696,0,13.419,0,1116.956772,107.653392,121.7197383,428.2218576
4338,803.5249409,18.38574731,75.85,0,386.1351935,0,228.6989429,774.1335938,198.87,23.6,68.635,0,49.95,90.86,130.1369165,0,141.2,162.84,1140.583722,217.0669287,54.28,253.5903833,373.5999371,1880.880748,288.241792,171.2495166,0,77.88,239.625,268.6598706,0,0,679.1400952,828.5782349,0,0,93,33.04,1755.180154,60563.88194,393.6248004,658.9699365
4339,397.3306304,18.51407778,0,91.6,21.15,0,83.78,48.38,0,29.375,29.375,62.54,0,0,0,99.9,99.12,24.675,228.525,136.105,0,0,31.86,99.12,0,43.66,97.94,47.4,314.34,64.9,31.86,173.94,22.42,38.955,37.76,23.5,132.98,0,2325.70625,44325.5898,44.84,34.22
4340,564.3353552,9.867173932,38.584,19.55,291.8297725,1919.321543,2023.122594,395.1656924,1232.735438,17.425,1307.111323,0,388.1313816,7755.064531,286.9970703,11913.24674,1751.98351,301.8014473,2607.154064,1929.793521,116.1361458,10.8375,10.863,4072.504594,1393.502752,377.9375959,1480.922287,89.7335,207.1508364,65.8905589,212.92085,434.1927591,9512.634566,7649.521719,16339.82482,21.087,369.9401443,347.1888446,2677.706395,2647.634663,128.7865,1337.368112
